id,title,description_snippet,source_name,published_at,query_player,primary_label,secondary_labels,confidence_score,confidence_note,detected_players,is_lotte_related,event_summary,key_players,lotte_stance,player_stance,game_ref,game_context
37,[오늘의 경기] 2026년 4월 28일,프로야구 KIA(네일)-NC(신민혁·창원·SBS스포츠) LG(웰스)-KT(사우어·수원·SPOTV2) SSG(최민준)-한화(왕옌청·대전·MBC스포츠+) 삼성(후라도)-두산(곽빈·잠실·SPOTV) 키움(알칸타라)-롯데(,www.chosun.com,2026-04-28T00:44:00,,MATCH_RELATED,,0.9,,김진욱,True,롯데의 4월 28일 경기 일정이 발표되었다.,,neutral,,True,"롯데 vs 키움 (홈) 5-4 승 | 결승타: 이호준(6회) | 타자 키플레이어: 전민재(롯데), 박주홍(키움), 레이예스(롯데) | 투수 키플레이어: 김원중(롯데), 현도훈(롯데), 박정민(롯데)"
38,‘득점권 타율 꼴찌’ 힘 못 쓰는 롯데 타선 왜 이러나…이대호 “집단...,프로야구 롯데 자이언츠 타선이 좀처럼 힘을 내지 못하고 있다. 27일 현재 롯데 팀 타율은 2할4푼1리로 리그... 올 시즌 상승세를 이어가며 '사직 스쿠발'이라는 애칭을 얻게 된 좌완 김진욱에 대한 평가도 이어졌다,www.osen.co.kr,2026-04-28T00:41:00,,PERFORMANCE_ANALYSIS,INTERVIEW,0.9,,이대호;김진욱,True,롯데 타선이 저조한 성적을 보이고 있다.,,negative,,True,"롯데 vs 키움 (홈) 5-4 승 | 결승타: 이호준(6회) | 타자 키플레이어: 전민재(롯데), 박주홍(키움), 레이예스(롯데) | 투수 키플레이어: 김원중(롯데), 현도훈(롯데), 박정민(롯데)"
39,"""박찬호 보고 있나?"" 80억 빈자리 지워버린 '역대급 괴물' 출현…KIA 역사...","박재현은 26일 광주 기아챔피언스필드에서 열린 롯데 자이언츠전에서 1번 타자 겸 좌익수로 선발 출전해 1회말 첫 타석부터 보는 이들을 놀라게 했다. 상대 선발 나균안의 2구째, 시속 143㎞ 패스트볼이 가운데로 몰리",www.sportschosun.com,2026-04-28T00:32:00,,MATCH_RELATED,PERFORMANCE_ANALYSIS,0.9,,나균안,True,박재현이 롯데전에서 인상적인 활약을 펼쳤다.,,negative,,True,"롯데 vs 키움 (홈) 5-4 승 | 결승타: 이호준(6회) | 타자 키플레이어: 전민재(롯데), 박주홍(키움), 레이예스(롯데) | 투수 키플레이어: 김원중(롯데), 현도훈(롯데), 박정민(롯데)"
40,'2026 프로야구 일정' 4월 28일 구단별 선발투수와 생중계채널,키움히어로즈의 알칸타라와 롯데자이언츠의 김진욱은 부산사직야구장에서 맞대결을 펼친다. 중계는 KBS N SPORTS다. 삼성라이온즈와 두산베어스의 경기는 잠실야구장에서 열린다. 선발투수는 각각 후라도와...,www.gukjenews.com,2026-04-28T00:16:00,,MATCH_RELATED,,0.9,,김진욱,True,롯데 김진욱이 키움과의 경기에 선발로 나선다.,김진욱,neutral,,True,"롯데 vs 키움 (홈) 5-4 승 | 결승타: 이호준(6회) | 타자 키플레이어: 전민재(롯데), 박주홍(키움), 레이예스(롯데) | 투수 키플레이어: 김원중(롯데), 현도훈(롯데), 박정민(롯데)"
41,"롯데, 키움에도 밀리면...왜 하필 이런 대진이 '진짜 마지막 기회일 수...","키움은 에이스 알칸타라가 선발이다. 상위권 팀들도 공략이 힘들다. 롯데는 유일한 희망 김진욱이다. 지난 두산전 5이닝 3실점으로 살짝 흔들렸지만, 선발로서 자기 역할은 충실히 해냈었다.",www.sportschosun.com,2026-04-28T00:07:00,,MATCH_RELATED,,0.9,,김진욱,True,롯데가 키움과의 경기에서 김진욱의 활약을 기대하고 있다.,김진욱,positive,,True,"롯데 vs 키움 (홈) 5-4 승 | 결승타: 이호준(6회) | 타자 키플레이어: 전민재(롯데), 박주홍(키움), 레이예스(롯데) | 투수 키플레이어: 김원중(롯데), 현도훈(롯데), 박정민(롯데)"
42,"최준용 블론세이브보다 한태양 실책이 더 치명적...롯데, 2024 후반기 악...","최준용은 3연전 1·2차전에서 각각 제레미 비슬리와 박세웅, 두 롯데 선발 투수들을 무너뜨리는 장타를 친 KIA 간판타자 김도영을 삼진 처리하며 힘차게 출발했지만, 후속 타자 나성범에게 안타를 맞고 제리드 데일와..",isplus.com,2026-04-28T00:07:00,,MATCH_RELATED,PERFORMANCE_ANALYSIS,0.9,,박세웅,True,롯데가 KIA와의 경기에서 최준용의 블론세이브가 아쉬웠다.,최준용,negative,,True,"롯데 vs 키움 (홈) 5-4 승 | 결승타: 이호준(6회) | 타자 키플레이어: 전민재(롯데), 박주홍(키움), 레이예스(롯데) | 투수 키플레이어: 김원중(롯데), 현도훈(롯데), 박정민(롯데)"
43,네일·올러 원투펀치…KIA ‘4월 악몽’ 넘는다,올러는 앞선 롯데전에서 비슬리와 명품 투수전을 전개하면서 긴장감 속 경기를 풀어갔다. 그리고 103개의 공을 던졌던 만큼 완벽한 회복이 관건이 될 전망이다. 야수진에서는 ‘부상’이 키워드다. KIA는 외야에서...,www.kwangju.co.kr,2026-04-27T19:34:00,,INJURY_ROSTER,,0.9,,비슬리,True,KIA가 롯데전에서 올러의 투구로 긴장감을 유지했다.,,negative,,True,"롯데 vs HT (원정) 5-5 무 | 홈런: 박재현1호, 노진혁4호, 전준우2호, 오선우2호 | 타자 키플레이어: 고종욱(HT), 오선우(HT), 전준우(롯데) | 투수 키플레이어: 성영탁(HT), 현도훈(롯데), 나균안(롯데)"
44,"칠성사이다, 산뜻한 유자로 제로 탄산음료 시장 잡는다",최근 롯데 자이언츠 소속 빅터 레이예스 선수와 유튜버 쯔양이 출연한 칠성사이다 신규 광고 ‘김밥편’과 ‘유자편’을 새롭게 공개하기도 했다. 광고 음악에도 힘을 줬다. 넷플릭스 시리즈 ‘오징어 게임’ 음악을...,www.sportsworldi.com,2026-04-27T18:13:00,,CLUB_OPERATION,,0.9,,레이예스;빅터 레이예스,True,롯데의 빅터 레이예스가 칠성사이다 광고에 출연했다.,빅터 레이예스,neutral,,False,"롯데 vs HT (원정) 5-5 무 | 홈런: 박재현1호, 노진혁4호, 전준우2호, 오선우2호 | 타자 키플레이어: 고종욱(HT), 오선우(HT), 전준우(롯데) | 투수 키플레이어: 성영탁(HT), 현도훈(롯데), 나균안(롯데)"
45,"[오늘의 게임·IT 소식] 대한민국, '2026 아시아 e스포츠 대회 진주'서 첫...",◆데브시스터즈 '쿠키앤모어' 내달 2일 잠실 롯데월드몰에 오픈 데브시스터즈가 다음달 2일부터 14일까지... 김진욱 기자 jwkim@dealsite.co.kr 전한울 기자 bfhw@dealsite.co.kr 이태민 ,dealsite.co.kr,2026-04-27T17:48:00,,ETC,,0.8,"기사 내용이 롯데와 관련된 이벤트를 다루고 있지만, 주제가 명확하지 않음.",김진욱,True,롯데가 HT와의 경기에서 무승부를 기록했다.,,neutral,,True,"롯데 vs HT (원정) 5-5 무 | 홈런: 박재현1호, 노진혁4호, 전준우2호, 오선우2호 | 타자 키플레이어: 고종욱(HT), 오선우(HT), 전준우(롯데) | 투수 키플레이어: 성영탁(HT), 현도훈(롯데), 나균안(롯데)"
46,선두 경쟁·탈꼴찌 싸움...프로야구 주중 빅매치,"롯데는 김진욱과 에르난데스, 비슬리까지 가장 구위가 좋은 선발 3명을 차례로 등판시킬 계획인데 키움도 알칸타라와 배동현 등 선발로 나서는 투수들의 최근 구위가 워낙 좋아 만만치 않은 대결이 펼쳐질 전망입니다....",www.ytn.co.kr,2026-04-27T16:58:00,,MATCH_RELATED,,0.9,,김진욱,True,롯데가 키움과의 대결에서 선발 투수들의 구위가 중요하다.,김진욱;비슬리,neutral,,True,"롯데 vs HT (원정) 5-5 무 | 홈런: 박재현1호, 노진혁4호, 전준우2호, 오선우2호 | 타자 키플레이어: 고종욱(HT), 오선우(HT), 전준우(롯데) | 투수 키플레이어: 성영탁(HT), 현도훈(롯데), 나균안(롯데)"
47,'이게 말이 돼?'…선발 ERA 1위인데 성적은 10위?→'꼴찌' 롯데 '지독한...,"현재 롯데의 마운드, 특히 선발 로테이션은 리그 최정상급이다. 선발 평균자책점 3.45로 10개 구단 중 당당히 1위를 달리고 있다. 나균안을 비롯한 선발 투수들은 마운드에 오를 때마다 퀄리티스타트(QS)를 밥 먹듯",www.sportschosun.com,2026-04-27T16:41:00,,PERFORMANCE_ANALYSIS,,0.9,,나균안,True,롯데의 선발 투수들이 리그에서 좋은 성적을 내고 있다.,나균안,positive,,True,"롯데 vs HT (원정) 5-5 무 | 홈런: 박재현1호, 노진혁4호, 전준우2호, 오선우2호 | 타자 키플레이어: 고종욱(HT), 오선우(HT), 전준우(롯데) | 투수 키플레이어: 성영탁(HT), 현도훈(롯데), 나균안(롯데)"
48,프로야구 상위권 격돌과 하위권 탈출 경쟁,"롯데는 지난 26일 KIA 타이거즈전에서 노진혁과 전준우가 홈런을 기록하며 타격감을 회복한 점에 기대를 걸고 있다. 한편, 최근 10경기에서 8승 2패의 상승세를 보인 3위 SSG 랜더스는 대전에서 한화 이글스와..",mdtoday.co.kr,2026-04-27T15:46:00,,MATCH_RELATED,PERFORMANCE_ANALYSIS,0.9,,노진혁,True,롯데가 KIA전에서 타격감을 회복한 선수들이 있다.,노진혁;전준우,positive,,True,"롯데 vs HT (원정) 5-5 무 | 홈런: 박재현1호, 노진혁4호, 전준우2호, 오선우2호 | 타자 키플레이어: 고종욱(HT), 오선우(HT), 전준우(롯데) | 투수 키플레이어: 성영탁(HT), 현도훈(롯데), 나균안(롯데)"
49,9~10위 맞대결 사직서 열린다…마운드 안정화 찾아가는 키움-유일한 한...,롯데가 키움과의 맞대결에서 열세에 놓인다면 최하위 탈출의 가능성은 더 줄어든다. 그나마 이번 3연전에 김진욱과 엘빈 로드리게스-제레미 비슬리 등 외국인 원투 펀치가 모두 투입된다는 점이다. 선발 투수가...,sports.khan.co.kr,2026-04-27T13:42:00,,MATCH_RELATED,,0.9,,김진욱,True,롯데가 키움과의 맞대결에서 열세에 놓일 수 있다.,김진욱;엘빈 로드리게스;제레미 비슬리,negative,,True,"롯데 vs HT (원정) 5-5 무 | 홈런: 박재현1호, 노진혁4호, 전준우2호, 오선우2호 | 타자 키플레이어: 고종욱(HT), 오선우(HT), 전준우(롯데) | 투수 키플레이어: 성영탁(HT), 현도훈(롯데), 나균안(롯데)"
50,1·2위 kt-LG의 대결... 9·10위 키움-롯데의 맞대결에 시선 집중,"팀 타율, 홈런, 도루 부문에서 키움을 앞서고 있는 롯데는 지난 경기에서 노진혁과 전준우의 홈런포가 살아난 점에 기대를 건다. 키움은 선발진의 안정감을 바탕으로 승률 5할 복귀를 정조준한다. 외국인 투수...",www.dailysportshankook.co.kr,2026-04-27T13:26:00,,MATCH_RELATED,PERFORMANCE_ANALYSIS,0.9,,노진혁,True,롯데는 키움과의 맞대결에서 기대를 건다.,노진혁;전준우,positive,,True,"롯데 vs HT (원정) 5-5 무 | 홈런: 박재현1호, 노진혁4호, 전준우2호, 오선우2호 | 타자 키플레이어: 고종욱(HT), 오선우(HT), 전준우(롯데) | 투수 키플레이어: 성영탁(HT), 현도훈(롯데), 나균안(롯데)"
51,"‘ERA 1.97 에이스 뜬다’ 삼성, 후라도 앞세워 7연패 탈출 노린다...상대...",최하위 롯데 자이언츠는 키움 히어로즈를 안방으로 불러들인다. '사직 스쿠발'이라는 닉네임을 얻은 좌완 김진욱이 선발 출격한다. 올 시즌 4경기에 나서 2승 1패 평균자책점 2.59를 기록 중이다. 삼성과의 주말...,www.osen.co.kr,2026-04-27T13:16:00,,MATCH_RELATED,,0.9,,김진욱,True,롯데는 키움과의 홈경기에서 김진욱이 선발로 나선다.,김진욱,negative,,True,"롯데 vs HT (원정) 5-5 무 | 홈런: 박재현1호, 노진혁4호, 전준우2호, 오선우2호 | 타자 키플레이어: 고종욱(HT), 오선우(HT), 전준우(롯데) | 투수 키플레이어: 성영탁(HT), 현도훈(롯데), 나균안(롯데)"
52,"'와 KIA 역대 최초' 80억 후계자 드디어 찾았다…""지금은 경기 나가는 자...",볼카운트 1B1S에서 롯데 선발투수 나균안의 시속 143㎞ 직구가 가운데로 살짝 몰린 것을 놓치지 않았다. 타구가 가운데 담장을 훌쩍 넘어가자 박재현은 아이처럼 기뻐하며 그라운드를 돌았다. 데뷔 첫 홈런이 리드오프.,www.sportschosun.com,2026-04-27T12:44:00,,MATCH_RELATED,,0.9,,나균안,True,박재현이 데뷔 첫 홈런을 기록했다.,박재현,positive,,True,"롯데 vs HT (원정) 5-5 무 | 홈런: 박재현1호, 노진혁4호, 전준우2호, 오선우2호 | 타자 키플레이어: 고종욱(HT), 오선우(HT), 전준우(롯데) | 투수 키플레이어: 성영탁(HT), 현도훈(롯데), 나균안(롯데)"
53,[KBO 내일의 선발투수]4월28일(화),[KBO]내일의 선발투수<2026년 4월28일(화)> ▲잠실(오후 6시30분) 삼성 (아리엘 후라도) - (곽빈) 두산 ▲사직(오후 6시30분) 키움 (라울 알칸타라) - (김진욱) 롯데 ▲창원(오후 6시,www.newsis.com,2026-04-27T12:22:00,,MATCH_RELATED,,0.9,,김진욱,True,내일의 선발투수로 김진욱이 롯데에서 나선다.,김진욱,neutral,,True,"롯데 vs HT (원정) 5-5 무 | 홈런: 박재현1호, 노진혁4호, 전준우2호, 오선우2호 | 타자 키플레이어: 고종욱(HT), 오선우(HT), 전준우(롯데) | 투수 키플레이어: 성영탁(HT), 현도훈(롯데), 나균안(롯데)"
54,"박세웅은 6년 90억, 이 선수는 얼마 줘야 하나… 점점 다가오는 결정 시...","김진욱(평균자책점 2.59), 박세웅(3.81)의 힘도 있지만 나균안(28)의 이름을 빼놓을 수 없다. 투수 전향 뒤 롯데 선발진의 워크호스로 활약한 나균안은 올해 토종 에이스 자리를 인수할 기세로 달려 나가고 있다",www.spotvnews.co.kr,2026-04-27T12:03:00,,PERFORMANCE_ANALYSIS,,0.9,,김진욱;박세웅;나균안,True,나균안이 롯데의 선발진에서 중요한 역할을 하고 있다.,나균안,positive,,True,"롯데 vs HT (원정) 5-5 무 | 홈런: 박재현1호, 노진혁4호, 전준우2호, 오선우2호 | 타자 키플레이어: 고종욱(HT), 오선우(HT), 전준우(롯데) | 투수 키플레이어: 성영탁(HT), 현도훈(롯데), 나균안(롯데)"
55,[프로야구] 28일 선발투수 예고,= ◆잠실 삼성 후라도 두산 곽빈 ◆부산 키움 알칸타라 롯데 김진욱 ◆수원 LG 웰스 KT 사우어 ◆대전 SSG 최민준 한화 왕옌청 ◆창원 KIA 네일 NC 신민혁,www.news1.kr,2026-04-27T12:00:00,,MATCH_RELATED,,0.9,,김진욱,True,내일의 선발투수로 김진욱이 롯데에서 나선다.,김진욱,neutral,,True,"롯데 vs HT (원정) 5-5 무 | 홈런: 박재현1호, 노진혁4호, 전준우2호, 오선우2호 | 타자 키플레이어: 고종욱(HT), 오선우(HT), 전준우(롯데) | 투수 키플레이어: 성영탁(HT), 현도훈(롯데), 나균안(롯데)"
56,"""롯데 팬들, 포기하지마세요"" 선발 1위 롯데, 반격의 서막이 열렸다... ...",일례로 나균안은 이번주 2번의 등판에서 2번 모두 QS를 기록했다. 하지만 타선이 폭발하지 않더라도 괜찮다. 롯데는 26일 경기에서 철저히 수비 위주의 라인업을 짜고도 장두성과 전준우의 활약을 묶어 5점을 뽑아냈다.,www.fnnews.com,2026-04-27T11:41:00,,MATCH_RELATED,,0.9,,나균안,True,롯데는 수비 위주의 라인업으로 5점을 기록했다.,나균안;장두성;전준우,positive,,True,"롯데 vs HT (원정) 5-5 무 | 홈런: 박재현1호, 노진혁4호, 전준우2호, 오선우2호 | 타자 키플레이어: 고종욱(HT), 오선우(HT), 전준우(롯데) | 투수 키플레이어: 성영탁(HT), 현도훈(롯데), 나균안(롯데)"
57,"KIA가 바라던 마무리, 바로 이런 선수였다…'10라운더' 우완의 5탈삼진 ...",KBO리그 롯데 자이언츠와의 주말 3연전 마지막 경기에 등판해 2이닝 1피안타 무사사구 5탈삼진 무실점으로 호투를 펼쳤다. 5-5로 맞선 연장 10회 초 출격한 성영탁은 빅터 레이예스와 신윤후를 각각 삼진과 유격수.,www.sportalkorea.com,2026-04-27T11:30:00,,MATCH_RELATED,,0.9,,레이예스;빅터 레이예스,True,KIA의 성영탁이 롯데를 상대로 5탈삼진 무실점 호투.,성영탁,negative,,True,"롯데 vs HT (원정) 5-5 무 | 홈런: 박재현1호, 노진혁4호, 전준우2호, 오선우2호 | 타자 키플레이어: 고종욱(HT), 오선우(HT), 전준우(롯데) | 투수 키플레이어: 성영탁(HT), 현도훈(롯데), 나균안(롯데)"
58,"박성한·최정 뜨겁다…SSG, 한화·롯데 6연전서 선두 탈환 노린다","한화전에서는 왕옌청-황준서-류현진과 맞붙고 롯데전에서는 박세웅-나균안-김진욱을 상대해야 해 선발 싸움이 중요하다. 불펜은 SSG의 가장 강한 무기다. 김민(ERA 0.68), 이로운(0.93), 노경은(2.08), ",www.kihoilbo.co.kr,2026-04-27T11:08:00,,MATCH_RELATED,,0.9,,김진욱,True,SSG가 롯데와의 선발 싸움에서 승리를 노린다.,,neutral,,True,"롯데 vs HT (원정) 5-5 무 | 홈런: 박재현1호, 노진혁4호, 전준우2호, 오선우2호 | 타자 키플레이어: 고종욱(HT), 오선우(HT), 전준우(롯데) | 투수 키플레이어: 성영탁(HT), 현도훈(롯데), 나균안(롯데)"
59,"또 롯데 위기에 등판하는 김진욱, 세 번째 '연패 탈출' 견인할까 [IS 피...","하지만 앞서 김진욱이 상대했던 KT, LG 타선에 비해서는 힘이 떨어지는 게 사실이다. 올 시즌 가장 중요한 3연전을 치르는 롯데에 김진욱이 다시 한번 영웅으로 나설지 주목된다.",isplus.com,2026-04-27T10:31:00,,MATCH_RELATED,,0.9,,김진욱,True,김진욱이 롯데의 연패 탈출을 도울 수 있을지 주목된다.,김진욱,neutral,,True,"롯데 vs HT (원정) 5-5 무 | 홈런: 박재현1호, 노진혁4호, 전준우2호, 오선우2호 | 타자 키플레이어: 고종욱(HT), 오선우(HT), 전준우(롯데) | 투수 키플레이어: 성영탁(HT), 현도훈(롯데), 나균안(롯데)"
